#Risvollan, 123.38.0, Vannføring, dogn
Tidspunkt;Vannføring (m³/s);Korrigert;Kontrollert
2020-04-26 11:00:00Z;0,001321299;0;2
2020-04-27 11:00:00Z;0,001175303;0;2
2020-04-28 11:00:00Z;0,001111179;0;2
2020-04-29 11:00:00Z;0,00092844;0;2
2020-04-30 11:00:00Z;0,0008068341;0;2
2020-05-01 11:00:00Z;0,0007467858;0;2
2020-05-02 11:00:00Z;0,0007247311;0;2
2020-05-03 11:00:00Z;0,003295634;0;2
2020-05-04 11:00:00Z;0,001006634;0;2
2020-05-05 11:00:00Z;0,0007231663;0;2
2020-05-06 11:00:00Z;0,004864631;0;2
2020-05-07 11:00:00Z;0,001332403;0;2
2020-05-08 11:00:00Z;0,002292048;0;2
2020-05-09 11:00:00Z;0,001256178;0;2
2020-05-10 11:00:00Z;0,002084363;0;2
2020-05-11 11:00:00Z;0,007184013;0;2
2020-05-12 11:00:00Z;0,008748416;0;2
2020-05-13 11:00:00Z;0,01108164;0;2
2020-05-14 11:00:00Z;0,00720099;0;2
2020-05-15 11:00:00Z;0,009627969;0;2
2020-05-16 11:00:00Z;0,005833491;0;2
2020-05-17 11:00:00Z;0,00525324;0;2
2020-05-18 11:00:00Z;0,007197435;0;2
2020-05-19 11:00:00Z;0,006766569;0;2
2020-05-20 11:00:00Z;0,003441291;0;2
2020-05-21 11:00:00Z;0,002367052;0;2
2020-05-22 11:00:00Z;0,001826072;0;2
2020-05-23 11:00:00Z;0,001493746;0;2
2020-05-24 11:00:00Z;0,00121446;0;2
2020-05-25 11:00:00Z;0,001031978;0;2
2020-05-26 11:00:00Z;0,001354699;0;2
2020-05-27 11:00:00Z;0,001360868;0;2
2020-05-28 11:00:00Z;0,00100148;0;2
2020-05-29 11:00:00Z;0,0008427826;0;2
2020-05-30 11:00:00Z;0,0007481485;0;2
2020-05-31 11:00:00Z;0,0006948974;0;2
2020-06-01 11:00:00Z;0,0006834391;0;2
2020-06-02 11:00:00Z;0,0006912323;0;2
2020-06-03 11:00:00Z;0,004852319;0;2
2020-06-04 11:00:00Z;0,0007531849;0;2
2020-06-05 11:00:00Z;0,0006605259;0;2
2020-06-06 11:00:00Z;0,001648335;0;2
